audio_codec,audio_codec_measured,audio_preserved,bytes,chunk_boundary_mean_delta,codec,duplicate_adjacent_frames,duration,filename,fixture,fps,frame_count,gateway_job_id,has_audio,height,inference_seconds,input,input_height,input_width,mean_frame_delta,measured_duration,measured_fps,measured_frame_count,measured_height,measured_width,mime_type,model_id,model_loading_seconds,native_scale,p95_frame_delta,peak_vram_mb,pixel_format,processing_fps,processing_seconds,provider_cost,runtime_device,static_region_temporal_variation,temporal,vram_measurement,width,worker_job_id
aac,aac,True,1240045,,h264,0,1.0,result.mp4,performance-640x360,6.0,6,gen_bd603454-e0ff-40f0-85aa-ec0a6083f51a,True,720,3.995446600019932,"{'width': 640, 'height': 360, 'fps': 6.0, 'frame_count': 6, 'duration': 1.0, 'codec': 'h264', 'pixel_format': 'yuv420p', 'has_audio': True, 'audio_codec': 'aac', 'rotation': 0}",360,640,4.535063743591309,1.0,6.0,6,720,1280,video/mp4,openmodeldb/gameup-v2-tscunet-small-x2,5.485249799996382,2,4.580188751220703,,yuv420p,0.5351977004698759,11.210810499993386,0,cuda,4.044418811798096,True,unavailable_for_onnxruntime_under_wddm,1280,vup_22ab02a0-1a93-4532-a710-a2c3ff8c57fd
aac,aac,True,950757,,h264,0,1.0,result.mp4,performance-640x360,6.0,6,gen_62d59e68-d5f7-4b6f-ba51-b7e11c5f1a51,True,720,11.237095899996348,"{'width': 640, 'height': 360, 'fps': 6.0, 'frame_count': 6, 'duration': 1.0, 'codec': 'h264', 'pixel_format': 'yuv420p', 'has_audio': True, 'audio_codec': 'aac', 'rotation': 0}",360,640,3.119046688079834,1.0,6.0,6,720,1280,video/mp4,openmodeldb/vimeoscale-unet-x2,8.886111599975266,2,3.130974531173706,1175.41015625,yuv420p,0.2892718626574066,20.74173390000942,0,cuda,4.163412094116211,True,torch_peak_allocated,1280,vup_50fbd083-bf6d-4117-ac46-9e27eca70bcc
aac,aac,True,476408,,h264,0,1.0,result.mp4,performance-320x180,6.0,6,gen_138cd0dc-6e3e-421d-9c5b-b52376825395,True,720,12.555695199989714,"{'width': 320, 'height': 180, 'fps': 6.0, 'frame_count': 6, 'duration': 1.0, 'codec': 'h264', 'pixel_format': 'yuv420p', 'has_audio': True, 'audio_codec': 'aac', 'rotation': 0}",180,320,2.6319968700408936,1.0,6.0,6,720,1280,video/mp4,openmodeldb/redsval-7f-rrdb-lite-x4,1.2599413999996614,4,2.6436705589294434,1732.10546875,yuv420p,0.4177575331239936,14.362398099998245,0,cuda,8.249990463256836,True,torch_peak_allocated,1280,vup_41532213-6b09-4503-a540-d109e3e1a4cf
aac,aac,True,595563,,h264,0,1.0,result.mp4,performance-426x240,6.0,6,gen_893e89da-dce3-4dd9-91a6-1c3391e1b5ad,True,720,1.5698187000234611,"{'width': 426, 'height': 240, 'fps': 6.0, 'frame_count': 6, 'duration': 1.0, 'codec': 'h264', 'pixel_format': 'yuv420p', 'has_audio': True, 'audio_codec': 'aac', 'rotation': 0}",240,426,1.6695255041122437,1.0,6.0,6,720,1278,video/mp4,openmodeldb/video-tssm-x3,0.21743340001557954,3,1.693953275680542,616.65771484375,yuv420p,2.561750461168569,2.342148499999894,0,cuda,4.755396366119385,True,torch_peak_allocated,1278,vup_16024e1a-bc44-41c7-b1a0-0be68baf4083
aac,aac,True,567946,1.9864647388458252,h264,0,1.0,result.mp4,performance-320x180,6.0,6,gen_d4801c53-ab3f-49e8-b6d5-924c8410a12d,True,720,1.9242139000270981,"{'width': 320, 'height': 180, 'fps': 6.0, 'frame_count': 6, 'duration': 1.0, 'codec': 'h264', 'pixel_format': 'yuv420p', 'has_audio': True, 'audio_codec': 'aac', 'rotation': 0}",180,320,1.9864647388458252,1.0,6.0,6,720,1280,video/mp4,framewise/4x-purephoto-span,0.6011781000124756,4,1.9983723163604736,93.88330078125,yuv420p,2.0421476122909334,2.9380833999894094,0,cuda,5.931678771972656,False,torch_peak_allocated,1280,vup_60c721de-e77a-4fbe-a83c-aace80a45e15
aac,aac,True,159251,0.9811080694198608,h264,0,1.0,result.mp4,performance-320x180,6.0,6,gen_e6cd06e0-000b-41e8-95bd-2113a2399bc1,True,720,6.745605000003707,"{'width': 320, 'height': 180, 'fps': 6.0, 'frame_count': 6, 'duration': 1.0, 'codec': 'h264', 'pixel_format': 'yuv420p', 'has_audio': True, 'audio_codec': 'aac', 'rotation': 0}",180,320,0.9811080694198608,1.0,6.0,6,720,1280,video/mp4,framewise/4x-hfa2k-ludvae-grl-small,2.223018599994248,4,1.0152842998504639,188.7197265625,yuv420p,0.6299736022166383,9.524208599992562,0,cuda,5.77800989151001,False,torch_peak_allocated,1280,vup_f6260c39-89ed-449e-8fe9-30ba7192aea5
